"sku","status"
"01TW4362005","ACTUAL"
"01TW4367000","ACTUAL"
"01TW4367001","ACTUAL"
"01TW4367002","ACTUAL"
"01TW4367003","ACTUAL"
"01TW4367004","ACTUAL"
"01TW4367005","ACTUAL"
"01TW4373200","ACTUAL"
"01TW4373201","ACTUAL"
"01TW4373202","ACTUAL"
"01TW4373203","ACTUAL"
"01TW4373204","ACTUAL"
"01TW4373205","ACTUAL"
"01TW43u3700","ACTUAL"
"01TW43u3701","ACTUAL"
"01TW43u3702","ACTUAL"
"01TW43u3703","ACTUAL"
"01TW43u3704","ACTUAL"
"01TW43u3705","ACTUAL"
"01TW43u3900","ACTUAL"
"01TW43u3901","ACTUAL"
"01TW43u3902","ACTUAL"
"01TW43u3903","ACTUAL"
"01TW43u3904","ACTUAL"
"01TW43u3905","ACTUAL"
"01TW43u4100","ACTUAL"
"01TW43u4101","ACTUAL"
"01TW43u4102","ACTUAL"
"01TW43u4103","ACTUAL"
"01TW43u4104","ACTUAL"
"01TW43u4105","ACTUAL"
"01TW43u4300","ACTUAL"
"01TW43u4301","ACTUAL"
"01TW43u4302","ACTUAL"
"01TW43u4303","ACTUAL"
"01TW43u4304","ACTUAL"
"01TW43u4305","ACTUAL"
"01TW4500100","ACTUAL"
"01TW4500101","ACTUAL"
"01TW4500102","ACTUAL"
"01TW4500103","ACTUAL"
"01TW4500104","ACTUAL"
"01TW4500105","ACTUAL"
"01TW4500200","ACTUAL"
"01TW4500201","ACTUAL"
"01TW4500202","ACTUAL"
"01TW4500203","ACTUAL"
"01TW4500204","ACTUAL"
"01TW4500205","ACTUAL"
"01TW4500300","ACTUAL"
"01TW4500301","ACTUAL"
"01TW4500302","ACTUAL"
"01TW4500303","ACTUAL"
"01TW4500304","ACTUAL"
"01TW4500305","ACTUAL"
"01TW4500400","ACTUAL"
"01TW4500401","ACTUAL"
"01TW4500402","ACTUAL"
"01TW4500403","ACTUAL"
"01TW4500404","ACTUAL"
"01TW4500405","ACTUAL"
"01TW4503900","ACTUAL"
"01TW4503901","ACTUAL"
"01TW4503902","ACTUAL"
"01TW4503903","ACTUAL"
"01TW4503904","ACTUAL"
"01TW4503905","ACTUAL"
"01TW4555500","ACTUAL"
"01TW4555501","ACTUAL"
"01TW4555502","ACTUAL"
"01TW4555503","ACTUAL"
"01TW4555504","ACTUAL"
"01TW4555505","ACTUAL"
"01TW4775100","ACTUAL"
"01TW4775101","ACTUAL"
"01TW4775102","ACTUAL"
"01TW4775103","ACTUAL"
"01TW4775104","ACTUAL"
"01TW4775105","ACTUAL"
"01TW4775400","ACTUAL"
"01TW4775401","ACTUAL"
"01TW4775402","ACTUAL"
"01TW4775403","ACTUAL"
"01TW4775404","ACTUAL"
"01TW4775405","ACTUAL"
"01TW47k2700","ACTUAL"
"01TW47k2701","ACTUAL"
"01TW47k2702","ACTUAL"
"01TW47k2703","ACTUAL"
"01TW47k2704","ACTUAL"
"01TW47k2705","ACTUAL"
"01TW47r3700","ACTUAL"
"01TW47r3701","ACTUAL"
"01TW47r3702","ACTUAL"
"01TW47r3703","ACTUAL"
"01TW47r3704","ACTUAL"
"01TW47r3705","ACTUAL"
"01TW47r3800","ACTUAL"
"01TW47r3801","ACTUAL"
"01TW47r3802","ACTUAL"
"01TW47r3803","ACTUAL"
"01TW47r3804","ACTUAL"
"01TW47r3805","ACTUAL"
"01TW5600100","ACTUAL"
"01TW5600101","ACTUAL"
"01TW5600102","ACTUAL"
"01TW5600103","ACTUAL"
"01TW5600104","ACTUAL"
"01TW5600105","ACTUAL"
"01TW5600200","ACTUAL"
"01TW5600201","ACTUAL"
"01TW5600202","ACTUAL"
"01TW5600203","ACTUAL"
"01TW5600204","ACTUAL"
"01TW5600205","ACTUAL"
"01TW5600300","ACTUAL"
"01TW5600301","ACTUAL"
"01TW5600302","ACTUAL"
"01TW5600303","ACTUAL"
"01TW5600304","ACTUAL"
"01TW5600305","ACTUAL"
"01TW5600400","ACTUAL"
"01TW5600401","ACTUAL"
"01TW5600402","ACTUAL"
"01TW5600403","ACTUAL"
"01TW5600404","ACTUAL"
"01TW5600405","ACTUAL"
"01TW56c0800","ACTUAL"
"01TW56c0801","ACTUAL"
"01TW56c0802","ACTUAL"
"01TW56c0803","ACTUAL"
"01TW56c0804","ACTUAL"
"01TW56c0805","ACTUAL"
"01TW56i3300","ACTUAL"
"01TW56i3301","ACTUAL"
"01TW56i3302","ACTUAL"
"01TW56i3303","ACTUAL"
"01TW56i3304","ACTUAL"
"01TW56i3305","ACTUAL"
"01TW56t5700","ACTUAL"
"01TW56t5701","ACTUAL"
"01TW56t5702","ACTUAL"
"01TW56t5703","ACTUAL"
"01TW56t5704","ACTUAL"
"01TW56t5705","ACTUAL"
"01TW56t5800","ACTUAL"
"01TW56t5801","ACTUAL"
"01TW56t5802","ACTUAL"
"01TW56t5803","ACTUAL"
"01TW56t5804","ACTUAL"
"01TW56t5805","ACTUAL"
"01TW56t5900","ACTUAL"
"01TW56t5901","ACTUAL"
"01TW56t5902","ACTUAL"
"01TW56t5903","ACTUAL"
"01TW56t5904","ACTUAL"
"01TW56t5905","ACTUAL"
"01TW56u4600","ACTUAL"
"01TW56u4601","ACTUAL"
"01TW56u4602","ACTUAL"
"01TW56u4603","ACTUAL"
"01TW56u4604","ACTUAL"
"01TW56u4605","ACTUAL"
"01TW7100100","ACTUAL"
"01TW7100101","ACTUAL"
"01TW7100102","ACTUAL"
"01TW7100103","ACTUAL"
"01TW7100104","ACTUAL"
"01TW7100105","ACTUAL"
"01TW7100200","ACTUAL"
"01TW7100201","ACTUAL"
"01TW7100202","ACTUAL"
"01TW7100203","ACTUAL"
"01TW7100204","ACTUAL"
"01TW7100205","ACTUAL"
"01TW7110500","ACTUAL"
"01TW7110501","ACTUAL"
"01TW7110502","ACTUAL"
"01TW7110503","ACTUAL"
"01TW7110504","ACTUAL"
"01TW7110505","ACTUAL"
"01TW7162000","ACTUAL"
"01TW7162001","ACTUAL"
"01TW7162002","ACTUAL"
"01TW7162003","ACTUAL"
"01TW7162004","ACTUAL"
"01TW7162005","ACTUAL"
"01TW71u3400","ACTUAL"
"01TW71u3401","ACTUAL"
"01TW71u3402","ACTUAL"
"01TW71u3403","ACTUAL"
"01TW71u3404","ACTUAL"
"01TW71u3405","ACTUAL"
"01TW71u3500","ACTUAL"
"01TW71u3501","ACTUAL"
"01TW71u3502","ACTUAL"
"01TW71u3503","ACTUAL"
"01TW71u3504","ACTUAL"
"01TW71u3505","ACTUAL"
"01TW7300100","ACTUAL"
"01TW7300101","ACTUAL"
"01TW7300102","ACTUAL"
"01TW7300103","ACTUAL"
"01TW7300104","ACTUAL"
"01TW7300105","ACTUAL"
"01TW7300200","ACTUAL"
"01TW7300201","ACTUAL"
"01TW7300202","ACTUAL"
"01TW7300203","ACTUAL"
"01TW7300204","ACTUAL"
"01TW7300205","ACTUAL"
"01TW7310500","ACTUAL"
"01TW7310501","ACTUAL"
"01TW7310502","ACTUAL"
"01TW7310503","ACTUAL"
"01TW7310504","ACTUAL"
"01TW7310505","ACTUAL"
"01TW7362000","ACTUAL"
"01TW7362001","ACTUAL"
"01TW7362002","ACTUAL"
"01TW7362003","ACTUAL"
"01TW7362004","ACTUAL"
"01TW7362005","ACTUAL"
"01TW73u3500","ACTUAL"
"01TW73u3501","ACTUAL"
"01TW73u3502","ACTUAL"
"01TW73u3503","ACTUAL"
"01TW73u3504","ACTUAL"
"01TW73u3505","ACTUAL"
"01U01B00100","ACTUAL"
"01U01B00101","ACTUAL"
"01U01B00102","ACTUAL"
"01U01B00103","ACTUAL"
"01U01B00104","ACTUAL"
"01U01B00105","ACTUAL"
"01U01B00113","ACTUAL"
"01U01B00114","ACTUAL"
"01U01B00115","ACTUAL"
"01U01B00300","NEW"
"01U01B00301","NEW"
"01U01B00302","NEW"
"01U01B00303","NEW"
"01U01B00304","NEW"
"01U01B00305","NEW"
"01U01B00313","NEW"
"01U01B00400","ACTUAL"
"01U01B00401","ACTUAL"
"01U01B00402","ACTUAL"
"01U01B00403","ACTUAL"
"01U01B00404","ACTUAL"
"01U01B00405","ACTUAL"
"01U01B00413","ACTUAL"
"01U01B00414","ACTUAL"
"01U01B00415","ACTUAL"
"01U01B04700","ACTUAL"
"01U01B04701","ACTUAL"
"01U01B04702","ACTUAL"
"01U01B04703","ACTUAL"
"01U01B04704","ACTUAL"
"01U01B04705","ACTUAL"
"01U01B04713","ACTUAL"
"01U01B07400","ACTUAL"
"01U01B07401","ACTUAL"
"01U01B07402","ACTUAL"
"01U01B07403","ACTUAL"
"01U01B07404","ACTUAL"
"01U01B07405","ACTUAL"
"01U01B07413","ACTUAL"
"01U01B09300","ACTUAL"
"01U01B09301","ACTUAL"
"01U01B09302","ACTUAL"
"01U01B09303","ACTUAL"
"01U01B09304","ACTUAL"
"01U01B09305","ACTUAL"
"01U01B09313","ACTUAL"
"01U01B12200","ACTUAL"
"01U01B12201","ACTUAL"
"01U01B12202","ACTUAL"
"01U01B12203","ACTUAL"
"01U01B12204","ACTUAL"
"01U01B12205","ACTUAL"
"01U01B12213","ACTUAL"
"01U01B37000","ACTUAL"
"01U01B37001","ACTUAL"
"01U01B37002","ACTUAL"
"01U01B37003","ACTUAL"
"01U01B37004","ACTUAL"
"01U01B37005","ACTUAL"
"01U01B37013","ACTUAL"
"01U01B45000","ACTUAL"
"01U01B45001","ACTUAL"
"01U01B45002","ACTUAL"
"01U01B45003","ACTUAL"
"01U01B45004","ACTUAL"
"01U01B45005","ACTUAL"
"01U01B45013","ACTUAL"
"01U01B45014","ACTUAL"
"01U01B45015","ACTUAL"
"01U01B56900","ACTUAL"
"01U01B56901","ACTUAL"
"01U01B56902","ACTUAL"
"01U01B56903","ACTUAL"
"01U01B56904","ACTUAL"
"01U01B56905","ACTUAL"
"01U01B56913","ACTUAL"
"01U01B61000","ACTUAL"
"01U01B61001","ACTUAL"
"01U01B61002","ACTUAL"
"01U01B61003","ACTUAL"
"01U01B61004","ACTUAL"
"01U01B61005","ACTUAL"
"01U01B61013","ACTUAL"
"01U01B61014","ACTUAL"
"01U01B61015","ACTUAL"
"01U01Ba9700","ACTUAL"
"01U01Ba9701","ACTUAL"
"01U01Ba9702","ACTUAL"
"01U01Ba9703","ACTUAL"
"01U01Ba9704","ACTUAL"
"01U01Ba9705","ACTUAL"
"01U01Ba9713","ACTUAL"
"01U01Bm1700","ACTUAL"
"01U01Bm1701","ACTUAL"
"01U01Bm1702","ACTUAL"
"01U01Bm1703","ACTUAL"
"01U01Bm1704","ACTUAL"
"01U01Bm1705","ACTUAL"
"01U01Bm1713","ACTUAL"
"01U01Bu3300","ACTUAL"
"01U01Bu3301","ACTUAL"
"01U01Bu3302","ACTUAL"
"01U01Bu3303","ACTUAL"
"01U01Bu3304","ACTUAL"
"01U01Bu3305","ACTUAL"
"01U01Bu3313","ACTUAL"
"01U01Bu3314","ACTUAL"
"01U01Bu3315","ACTUAL"
"01U01Bu3400","ACTUAL"
"01U01Bu3401","ACTUAL"
"01U01Bu3402","ACTUAL"
"01U01Bu3403","ACTUAL"
"01U01Bu3404","ACTUAL"
"01U01Bu3405","ACTUAL"
"01U01Bu3413","ACTUAL"
"01U01Bu3414","ACTUAL"
"01U01Bu3415","ACTUAL"
"01U01Bu3800","ACTUAL"
"01U01Bu3801","ACTUAL"
"01U01Bu3802","ACTUAL"
"01U01Bu3803","ACTUAL"
"01U01Bu3804","ACTUAL"
"01U01Bu3805","ACTUAL"
"01U01Bu3813","ACTUAL"
"01U01Bx3700","ACTUAL"
"01U01Bx3701","ACTUAL"
"01U01Bx3702","ACTUAL"
"01U01Bx3703","ACTUAL"
"01U01Bx3704","ACTUAL"
"01U01Bx3705","ACTUAL"
"01U01Bx3713","ACTUAL"
"01U01Bx5100","ACTUAL"
"01U01Bx5101","ACTUAL"
"01U01Bx5102","ACTUAL"
"01U01Bx5103","ACTUAL"
"01U01Bx5104","ACTUAL"
"01U01Bx5105","ACTUAL"
"01U01Bx5113","ACTUAL"
"01U01Bx5200","ACTUAL"
"01U01Bx5201","ACTUAL"
"01U01Bx5202","ACTUAL"
"01U01Bx5203","ACTUAL"
"01U01Bx5204","ACTUAL"
"01U01Bx5205","ACTUAL"
"01U01Bx5213","ACTUAL"
"01U01Bx5300","ACTUAL"
"01U01Bx5301","ACTUAL"
"01U01Bx5302","ACTUAL"
"01U01Bx5303","ACTUAL"
"01U01Bx5304","ACTUAL"
"01U01Bx5305","ACTUAL"
"01U01Bx5313","ACTUAL"
"01U01Bx5400","ACTUAL"
"01U01Bx5401","ACTUAL"
"01U01Bx5402","ACTUAL"
"01U01Bx5403","ACTUAL"
"01U01Bx5404","ACTUAL"
"01U01Bx5405","ACTUAL"
"01U01Bx5413","ACTUAL"
"01U01K00100","ACTUAL"
"01U01K00101","ACTUAL"
"01U01K00102","ACTUAL"
"01U01K00103","ACTUAL"
"01U01K00104","ACTUAL"
"01U01K00105","ACTUAL"
"01U01K00113","ACTUAL"
"01U01K00114","ACTUAL"
"01U01K00300","NEW"
"01U01K00301","NEW"
"01U01K00302","NEW"
"01U01K00303","NEW"
"01U01K00304","NEW"
"01U01K00305","NEW"
"01U01K00313","NEW"
"01U01K00400","ACTUAL"
"01U01K00401","ACTUAL"
"01U01K00402","ACTUAL"
"01U01K00403","ACTUAL"
"01U01K00404","ACTUAL"
"01U01K00405","ACTUAL"
"01U01K00413","ACTUAL"
"01U01K00414","ACTUAL"
"01U01K45000","ACTUAL"
"01U01K45001","ACTUAL"
"01U01K45002","ACTUAL"
"01U01K45003","ACTUAL"
"01U01K45004","ACTUAL"
"01U01K45005","ACTUAL"
"01U01K45013","ACTUAL"
"01U01K45014","ACTUAL"
"01U01K54000","ACTUAL"
"01U01K54001","ACTUAL"
"01U01K54002","ACTUAL"
"01U01K54003","ACTUAL"
"01U01K54004","ACTUAL"
"01U01K54005","ACTUAL"
"01U01K54013","ACTUAL"
"01U01K55500","ACTUAL"
"01U01K55501","ACTUAL"
"01U01K55502","ACTUAL"
"01U01K55503","ACTUAL"
"01U01K55504","ACTUAL"
"01U01K55505","ACTUAL"
"01U01K55513","ACTUAL"
"01U01K61000","ACTUAL"
"01U01K61001","ACTUAL"
"01U01K61002","ACTUAL"
"01U01K61003","ACTUAL"
"01U01K61004","ACTUAL"
"01U01K61005","ACTUAL"
"01U01K61013","ACTUAL"
"01U01K61014","ACTUAL"
"01U01Ka9700","ACTUAL"
"01U01Ka9701","ACTUAL"
"01U01Ka9702","ACTUAL"
"01U01Ka9703","ACTUAL"
"01U01Ka9704","ACTUAL"
"01U01Ka9705","ACTUAL"
"01U01Ka9713","ACTUAL"
"01U01Ka9714","ACTUAL"
"01U01Ku3300","ACTUAL"
"01U01Ku3301","ACTUAL"
"01U01Ku3302","ACTUAL"
"01U01Ku3303","ACTUAL"
"01U01Ku3304","ACTUAL"
"01U01Ku3305","ACTUAL"
"01U01Ku3313","ACTUAL"
"01U01Ku3314","ACTUAL"
"01U01Ku3400","ACTUAL"
"01U01Ku3401","ACTUAL"
"01U01Ku3402","ACTUAL"
"01U01Ku3403","ACTUAL"
"01U01Ku3404","ACTUAL"
"01U01Ku3405","ACTUAL"
"01U01Ku3413","ACTUAL"
"01U01Ku3414","ACTUAL"
"01U01Ku3800","ACTUAL"
"01U01Ku3801","ACTUAL"
"01U01Ku3802","ACTUAL"
"01U01Ku3803","ACTUAL"
"01U01Ku3804","ACTUAL"
"01U01Ku3805","ACTUAL"
"01U01Ku3813","ACTUAL"
"01U01Kx3700","ACTUAL"
"01U01Kx3701","ACTUAL"
"01U01Kx3702","ACTUAL"
"01U01Kx3703","ACTUAL"
"01U01Kx3704","ACTUAL"
"01U01Kx3705","ACTUAL"
"01U01Kx3713","ACTUAL"
"01U01Kx4400","ACTUAL"
"01U01Kx4401","ACTUAL"
"01U01Kx4402","ACTUAL"
"01U01Kx4403","ACTUAL"
"01U01Kx4404","ACTUAL"
"01U01Kx4405","ACTUAL"
"01U01Kx4413","ACTUAL"
"01U01Kx4500","ACTUAL"
"01U01Kx4501","ACTUAL"
"01U01Kx4502","ACTUAL"
"01U01Kx4503","ACTUAL"
"01U01Kx4504","ACTUAL"
"01U01Kx4505","ACTUAL"
"01U01Kx4513","ACTUAL"
"01U01Kx4800","ACTUAL"
"01U01Kx4801","ACTUAL"
"01U01Kx4802","ACTUAL"
"01U01Kx4803","ACTUAL"
"01U01Kx4804","ACTUAL"
"01U01Kx4805","ACTUAL"
"01U01Kx4813","ACTUAL"
"01U01Kx5100","ACTUAL"
"01U01Kx5101","ACTUAL"
"01U01Kx5102","ACTUAL"
"01U01Kx5103","ACTUAL"
"01U01Kx5104","ACTUAL"
"01U01Kx5105","ACTUAL"
"01U01Kx5113","ACTUAL"
"01U01Kx5200","ACTUAL"
"01U01Kx5201","ACTUAL"
"01U01Kx5202","ACTUAL"
"01U01Kx5203","ACTUAL"
"01U01Kx5204","ACTUAL"
"01U01Kx5205","ACTUAL"
"01U01Kx5213","ACTUAL"
"01U01Kx5300","ACTUAL"
"01U01Kx5301","ACTUAL"
"01U01Kx5302","ACTUAL"
"01U01Kx5303","ACTUAL"
"01U01Kx5304","ACTUAL"
"01U01Kx5305","ACTUAL"
"01U01Kx5313","ACTUAL"
"01U01Kx5500","ACTUAL"
"01U01Kx5501","ACTUAL"
"01U01Kx5502","ACTUAL"
"01U01Kx5503","ACTUAL"
"01U01Kx5504","ACTUAL"
"01U01Kx5505","ACTUAL"
"01U01Kx5513","ACTUAL"
"01U01Kx5600","ACTUAL"
"01U01Kx5601","ACTUAL"
"01U01Kx5602","ACTUAL"
"01U01Kx5603","ACTUAL"
"01U01Kx5604","ACTUAL"
"01U01Kx5605","ACTUAL"
"01U01Kx5613","ACTUAL"
"01U01Kx5700","ACTUAL"
"01U01Kx5701","ACTUAL"
"01U01Kx5702","ACTUAL"
"01U01Kx5703","ACTUAL"
"01U01Kx5704","ACTUAL"
"01U01Kx5705","ACTUAL"
"01U01Kx5713","ACTUAL"
"01U01W00100","ACTUAL"
"01U01W00101","ACTUAL"
"01U01W00102","ACTUAL"
"01U01W00103","ACTUAL"
"01U01W00104","ACTUAL"
"01U01W00105","ACTUAL"
"01U01W00113","ACTUAL"
"01U01W00114","ACTUAL"
"01U01W00115","ACTUAL"
"01U01W00400","ACTUAL"
"01U01W00401","ACTUAL"
"01U01W00402","ACTUAL"
"01U01W00403","ACTUAL"
"01U01W00404","ACTUAL"
"01U01W00405","ACTUAL"
"01U01W00413","ACTUAL"
"01U01W00414","ACTUAL"
"01U01W00415","ACTUAL"
"01U01W05400","ACTUAL"
"01U01W05401","ACTUAL"
"01U01W05402","ACTUAL"
"01U01W05403","ACTUAL"
"01U01W05404","ACTUAL"
"01U01W05405","ACTUAL"
"01U01W05413","ACTUAL"
"01U01W07400","ACTUAL"
"01U01W07401","ACTUAL"
"01U01W07402","ACTUAL"
"01U01W07403","ACTUAL"
"01U01W07404","ACTUAL"
"01U01W07405","ACTUAL"
"01U01W07413","ACTUAL"
"01U01W10100","ACTUAL"
"01U01W10101","ACTUAL"
"01U01W10102","ACTUAL"
"01U01W10103","ACTUAL"
"01U01W10104","ACTUAL"
"01U01W10105","ACTUAL"
"01U01W10113","ACTUAL"
"01U01W11800","ACTUAL"
"01U01W11801","ACTUAL"
"01U01W11802","ACTUAL"
"01U01W11803","ACTUAL"
"01U01W11804","ACTUAL"
"01U01W11805","ACTUAL"
"01U01W11813","ACTUAL"
"01U01W13500","ACTUAL"
"01U01W13501","ACTUAL"
"01U01W13502","ACTUAL"
"01U01W13503","ACTUAL"
"01U01W13504","ACTUAL"
"01U01W13505","ACTUAL"
"01U01W13513","ACTUAL"
"01U01W40300","ACTUAL"
"01U01W40301","ACTUAL"
"01U01W40302","ACTUAL"
"01U01W40303","ACTUAL"
"01U01W40304","ACTUAL"
"01U01W40305","ACTUAL"
"01U01W40313","ACTUAL"
"01U01W45000","ACTUAL"
"01U01W45001","ACTUAL"
"01U01W45002","ACTUAL"
"01U01W45003","ACTUAL"
"01U01W45004","ACTUAL"
"01U01W45005","ACTUAL"
"01U01W45013","ACTUAL"
"01U01W45014","ACTUAL"
"01U01W45015","ACTUAL"
"01U01W52000","ACTUAL"
"01U01W52001","ACTUAL"
"01U01W52002","ACTUAL"
"01U01W52003","ACTUAL"
"01U01W52004","ACTUAL"
"01U01W52005","ACTUAL"
"01U01W52013","ACTUAL"
"01U01W61000","ACTUAL"
"01U01W61001","ACTUAL"
"01U01W61002","ACTUAL"
"01U01W61003","ACTUAL"
"01U01W61004","ACTUAL"
"01U01W61005","ACTUAL"
"01U01W61013","ACTUAL"
"01U01W61014","ACTUAL"
"01U01W61015","ACTUAL"
"01U01Wa9700","ACTUAL"
"01U01Wa9701","ACTUAL"
"01U01Wa9702","ACTUAL"
"01U01Wa9703","ACTUAL"
"01U01Wa9704","ACTUAL"
"01U01Wa9705","ACTUAL"
"01U01Wa9713","ACTUAL"
"01U01Wa9714","ACTUAL"
"01U01Wa9715","ACTUAL"
"01U01Wc0800","ACTUAL"
"01U01Wc0801","ACTUAL"
"01U01Wc0802","ACTUAL"
"01U01Wc0803","ACTUAL"
"01U01Wc0804","ACTUAL"
"01U01Wc0805","ACTUAL"
"01U01Wc0813","ACTUAL"
"01U01Wi3300","ACTUAL"
"01U01Wi3301","ACTUAL"
"01U01Wi3302","ACTUAL"
"01U01Wi3303","ACTUAL"
"01U01Wi3304","ACTUAL"
"01U01Wi3305","ACTUAL"
"01U01Wi3313","ACTUAL"
"01U01Wm1700","ACTUAL"
"01U01Wm1701","ACTUAL"
"01U01Wm1702","ACTUAL"
"01U01Wm1703","ACTUAL"
"01U01Wm1704","ACTUAL"
"01U01Wm1705","ACTUAL"
"01U01Wm1713","ACTUAL"
"01U01Wt5900","ACTUAL"
"01U01Wt5901","ACTUAL"
"01U01Wt5902","ACTUAL"
"01U01Wt5903","ACTUAL"
"01U01Wt5904","ACTUAL"
"01U01Wt5905","ACTUAL"
"01U01Wt5913","ACTUAL"
"01U01Wu3300","ACTUAL"
"01U01Wu3301","ACTUAL"
"01U01Wu3302","ACTUAL"
"01U01Wu3303","ACTUAL"
"01U01Wu3304","ACTUAL"
"01U01Wu3305","ACTUAL"
"01U01Wu3313","ACTUAL"
"01U01Wu3314","ACTUAL"
"01U01Wu3315","ACTUAL"
"01U01Wu3400","ACTUAL"
"01U01Wu3401","ACTUAL"
"01U01Wu3402","ACTUAL"
"01U01Wu3403","ACTUAL"
"01U01Wu3404","ACTUAL"
"01U01Wu3405","ACTUAL"
"01U01Wu3413","ACTUAL"
"01U01Wu3414","ACTUAL"
"01U01Wu3415","ACTUAL"
"01U01Wu3600","ACTUAL"
"01U01Wu3601","ACTUAL"
"01U01Wu3602","ACTUAL"
"01U01Wu3603","ACTUAL"
"01U01Wu3604","ACTUAL"
"01U01Wu3605","ACTUAL"
"01U01Wu3613","ACTUAL"
"01U01Wu3800","ACTUAL"
"01U01Wu3801","ACTUAL"
"01U01Wu3802","ACTUAL"
"01U01Wu3803","ACTUAL"
"01U01Wu3804","ACTUAL"
"01U01Wu3805","ACTUAL"
"01U01Wu3813","ACTUAL"
"01U01Wu4100","ACTUAL"
"01U01Wu4101","ACTUAL"
"01U01Wu4102","ACTUAL"
"01U01Wu4103","ACTUAL"
"01U01Wu4104","ACTUAL"
"01U01Wu4105","ACTUAL"
"01U01Wu4113","ACTUAL"
"01U01Wv7300","ACTUAL"
"01U01Wv7301","ACTUAL"
"01U01Wv7302","ACTUAL"
"01U01Wv7303","ACTUAL"
"01U01Wv7304","ACTUAL"
"01U01Wv7305","ACTUAL"
"01U01Wv7313","ACTUAL"
"01U01Wx3700","ACTUAL"
"01U01Wx3701","ACTUAL"
"01U01Wx3702","ACTUAL"
"01U01Wx3703","ACTUAL"
"01U01Wx3704","ACTUAL"
"01U01Wx3705","ACTUAL"
"01U01Wx3713","ACTUAL"
"01U01Wx3800","ACTUAL"
"01U01Wx3801","ACTUAL"
"01U01Wx3802","ACTUAL"
"01U01Wx3803","ACTUAL"
"01U01Wx3804","ACTUAL"
"01U01Wx3805","ACTUAL"
"01U01Wx3813","ACTUAL"
"01U01Wx3900","ACTUAL"
"01U01Wx3901","ACTUAL"
"01U01Wx3902","ACTUAL"
"01U01Wx3903","ACTUAL"
"01U01Wx3904","ACTUAL"
"01U01Wx3905","ACTUAL"
"01U01Wx3913","ACTUAL"
"01U01Wx4000","ACTUAL"
"01U01Wx4001","ACTUAL"
"01U01Wx4002","ACTUAL"
"01U01Wx4003","ACTUAL"
"01U01Wx4004","ACTUAL"
"01U01Wx4005","ACTUAL"
"01U01Wx4013","ACTUAL"
"01U01Wx4100","ACTUAL"
"01U01Wx4101","ACTUAL"
"01U01Wx4102","ACTUAL"
"01U01Wx4103","ACTUAL"
"01U01Wx4104","ACTUAL"
"01U01Wx4105","ACTUAL"
"01U01Wx4113","ACTUAL"
"01U01Wx4300","ACTUAL"
"01U01Wx4301","ACTUAL"
"01U01Wx4302","ACTUAL"
"01U01Wx4303","ACTUAL"
"01U01Wx4304","ACTUAL"
"01U01Wx4305","ACTUAL"
"01U01Wx4313","ACTUAL"
"01U01Wx4400","ACTUAL"
"01U01Wx4401","ACTUAL"
"01U01Wx4402","ACTUAL"
"01U01Wx4403","ACTUAL"
"01U01Wx4404","ACTUAL"
"01U01Wx4405","ACTUAL"
"01U01Wx4413","ACTUAL"
"01U01Wx4500","ACTUAL"
"01U01Wx4501","ACTUAL"
"01U01Wx4502","ACTUAL"
"01U01Wx4503","ACTUAL"
"01U01Wx4504","ACTUAL"
"01U01Wx4505","ACTUAL"
"01U01Wx4513","ACTUAL"
"01U01Wx4600","ACTUAL"
"01U01Wx4601","ACTUAL"
"01U01Wx4602","ACTUAL"
"01U01Wx4603","ACTUAL"
"01U01Wx4604","ACTUAL"
"01U01Wx4605","ACTUAL"
"01U01Wx4613","ACTUAL"
"01U01Wx4700","ACTUAL"
"01U01Wx4701","ACTUAL"
"01U01Wx4702","ACTUAL"
"01U01Wx4703","ACTUAL"
"01U01Wx4704","ACTUAL"
"01U01Wx4705","ACTUAL"
"01U01Wx4713","ACTUAL"
"01U01Wx4800","ACTUAL"
"01U01Wx4801","ACTUAL"
"01U01Wx4802","ACTUAL"
"01U01Wx4803","ACTUAL"
"01U01Wx4804","ACTUAL"
"01U01Wx4805","ACTUAL"
"01U01Wx4813","ACTUAL"
"01U01Wx4900","ACTUAL"
"01U01Wx4901","ACTUAL"
"01U01Wx4902","ACTUAL"
"01U01Wx4903","ACTUAL"
"01U01Wx4904","ACTUAL"
"01U01Wx4905","ACTUAL"
"01U01Wx4913","ACTUAL"
"01U01Wx5000","ACTUAL"
"01U01Wx5001","ACTUAL"
"01U01Wx5002","ACTUAL"
"01U01Wx5003","ACTUAL"
"01U01Wx5004","ACTUAL"
"01U01Wx5005","ACTUAL"
"01U01Wx5013","ACTUAL"
"01U02K00100","ACTUAL"
"01U02K00101","ACTUAL"
"01U02K00102","ACTUAL"
"01U02K00103","ACTUAL"
"01U02K00104","ACTUAL"
"01U02K00105","ACTUAL"
"01U02K00113","ACTUAL"
"01U02K00114","ACTUAL"
"01U02K00300","NEW"
"01U02K00301","NEW"
"01U02K00302","NEW"
"01U02K00303","NEW"
"01U02K00304","NEW"
"01U02K00305","NEW"
"01U02K00313","NEW"
"01U02K00400","ACTUAL"
"01U02K00401","ACTUAL"
"01U02K00402","ACTUAL"
"01U02K00403","ACTUAL"
"01U02K00404","ACTUAL"
"01U02K00405","ACTUAL"
"01U02K00413","ACTUAL"
"01U02K00414","ACTUAL"
"01U02K45000","ACTUAL"
"01U02K45001","ACTUAL"
"01U02K45002","ACTUAL"
"01U02K45003","ACTUAL"
